din,brand_name,atc_description,prior_shortage_count,manufacturer_count,days_since_last_shortage,risk_score
2244496.0,TEVA-LEVOCARBIDOPA,DOPAMINERGIC AGENTS,3,15.0,3115.0,0.052447960571261464
2501678.0,APO-QUETIAPINE FUMARATE,ANTIPSYCHOTICS,1,33.0,1654.0,0.05238637487392631
2309157.0,PRAMIPEXOLE,DOPAMINERGIC AGENTS,1,16.0,3925.0,0.052316602193843216
2414120.0,RAN-OLANZAPINE ODT,ANTIPSYCHOTICS,2,32.0,3384.0,0.052242742729402845
2414090.0,RAN-OLANZAPINE ODT,ANTIPSYCHOTICS,2,32.0,3384.0,0.052242742729402845
862932.0,TEVA-DILTIAZEM,SELECTIVE CALC.CHANNEL BLOCK. W/DIRECT CARDIAC EFF,1,30.0,3928.0,0.05223952834545957
2488930.0,"BUPIVACAINE HYDROCHLORIDE INJECTION, USP","ANESTHETICS, LOCAL",1,19.0,1603.0,0.052231429127958647
1934317.0,ISOPTIN SR,SELECTIVE CALC.CHANNEL BLOCK. W/DIRECT CARDIAC EFF,2,21.0,2944.0,0.05217579262948761
2230806.0,TEVA-TERAZOSIN,DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY,1,10.0,3928.0,0.0521540652468862
2245159.0,SANDOZ SERTRALINE,ANTIDEPRESSANTS,3,31.0,3321.0,0.052135955804378964
2166747.0,MANERIX,ANTIDEPRESSANTS,2,10.0,3142.0,0.0521137663109717
2385937.0,VENLAFAXINE XR,ANTIDEPRESSANTS,1,26.0,3741.0,0.052099922014406774
2445050.0,BIO-SERTRALINE,ANTIDEPRESSANTS,1,31.0,3742.0,0.052075740652263135
2445042.0,BIO-SERTRALINE,ANTIDEPRESSANTS,1,31.0,3742.0,0.052075740652263135
2326701.0,ATENOLOL,BETA BLOCKING AGENTS,1,35.0,1859.0,0.05201439024205835
2315327.0,RIVA-METOPROLOL L,BETA BLOCKING AGENTS,1,28.0,4183.0,0.05199124351757462
2409682.0,APO-VORICONAZOLE,ANTIMYCOTICS FOR SYSTEMIC USE,3,14.0,3707.0,0.051943825953601676
2362651.0,MINT-AMLODIPINE,SELECTIVE CALC.CHANNEL BLOCK. W/MAINLY VASC. EFF.,1,44.0,3936.0,0.051935197988282555
2227428.0,SUPRANE,"ANESTHETICS, GENERAL",1,2.0,3935.0,0.051802116029946506
2451832.0,JAMP-TADALAFIL,"OTHER UROLOGICALS, INCL ANTISPASMODICS",1,23.0,3937.0,0.0518006728269965
2451824.0,JAMP-TADALAFIL,"OTHER UROLOGICALS, INCL ANTISPASMODICS",1,23.0,3937.0,0.0518006728269965
2451840.0,JAMP-TADALAFIL,"OTHER UROLOGICALS, INCL ANTISPASMODICS",1,23.0,3937.0,0.0518006728269965
2359642.0,PMS-PREGABALIN,ANTIEPILEPTICS,1,35.0,4124.0,0.0516994005088953
2303450.0,ACCEL PIOGLITAZONE,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",1,23.0,3940.0,0.051665037499972706
402753.0,APO PROPRANOLOL TAB 40MG,BETA BLOCKING AGENTS,1,16.0,4192.0,0.05153324731486342
2210401.0,DOBUTAMINE INJECTION USP,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,1,8.0,3942.0,0.0515114622910757
2460645.0,BUPIVACAINE HYDROCHLORIDE IN DEXTROSE INJECTION USP,"ANESTHETICS, LOCAL",1,19.0,1619.0,0.05150625401655717
2425386.0,RIVA-CELECOX,"ANTIINFLAMMATORY/ANTIRHEUMATIC PROD.,NON-STEROIDS",1,27.0,3944.0,0.05150158742349021
2403706.0,PREGABALIN,ANTIEPILEPTICS,3,35.0,3905.0,0.051384101670138356
2091887.0,RIFADIN,DRUGS FOR TREATMENT OF TUBERCULOSIS,2,3.0,3348.0,0.05134668373840515
469327.0,DEMULEN 30 (21 DAY PACK),HORMONAL CONTRACEPTIVES FOR SYSTEMIC USE,2,1.0,3348.0,0.05133826972941565
402516.0,DDAVP RHINYLE,POSTERIOR PITUITARY LOBE HORMONES,1,8.0,2785.0,0.05128349622834577
2242814.0,APO-LACTULOSE,DRUGS FOR CONSTIPATION,4,20.0,3707.0,0.05124046429588238
2299364.0,RIVA-OXYBUTYNIN,"OTHER UROLOGICALS, INCL ANTISPASMODICS",1,18.0,3949.0,0.051239144643307054
2444909.0,BIO-PAROXETINE,ANTIDEPRESSANTS,1,12.0,3759.0,0.0512279079396067
2361361.0,OXYCODONE/ACET,OPIOIDS,3,13.0,3039.0,0.05115593998085978
2512491.0,ACH-SITAGLIPTIN,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",1,6.0,1626.0,0.05113748082289276
2415429.0,TEVA-TRANDOLAPRIL,"ACE INHIBITORS, PLAIN",1,12.0,3102.0,0.05113463918218474
2415445.0,TEVA-TRANDOLAPRIL,"ACE INHIBITORS, PLAIN",1,12.0,3102.0,0.05113463918218474
2415437.0,TEVA-TRANDOLAPRIL,"ACE INHIBITORS, PLAIN",1,12.0,3102.0,0.05113463918218474
2415453.0,TEVA-TRANDOLAPRIL,"ACE INHIBITORS, PLAIN",1,12.0,3102.0,0.05113463918218474
2424401.0,ESCITALOPRAM,ANTIDEPRESSANTS,1,26.0,3766.0,0.05097371983626604
2519607.0,QUETIAPINE XR,ANTIPSYCHOTICS,1,33.0,1686.0,0.05094150884894771
2519747.0,QUETIAPINE XR,ANTIPSYCHOTICS,1,33.0,1686.0,0.05094150884894771
654507.0,PMS-AMITRIPTYLINE TABLETS 50MG,ANTIDEPRESSANTS,2,21.0,3944.0,0.05093140757420474
2427133.0,MAR-CETIRIZINE,ANTIHISTAMINES FOR SYSTEMIC USE,1,26.0,3957.0,0.050915279852978695
2522187.0,MINT-QUETIAPINE XR,ANTIPSYCHOTICS,1,33.0,1687.0,0.050896969927133266
2522195.0,MINT-QUETIAPINE XR,ANTIPSYCHOTICS,1,33.0,1687.0,0.050896969927133266
2522225.0,MINT-QUETIAPINE XR,ANTIPSYCHOTICS,1,33.0,1687.0,0.050896969927133266
587362.0,PDP-PROCYCLIDINE,ANTICHOLINERGIC AGENTS,1,4.0,3957.0,0.0508235328434149
2416603.0,GALANTAMINE ER,ANTI-DEMENTIA DRUGS,2,13.0,3361.0,0.05080784667789492
2309122.0,PRAMIPEXOLE,DOPAMINERGIC AGENTS,1,16.0,3959.0,0.0507846286809014
2336847.0,BESIVANCE,ANTIINFECTIVES,1,1.0,3958.0,0.05076660306947567
2312700.0,PRO-RISPERIDONE,ANTIPSYCHOTICS,1,29.0,4014.0,0.050753436793773615
2108119.0,CEFAZOLIN FOR INJECTION,OTHER BETA-LACTAM ANTIBACTERIALS,2,11.0,3363.0,0.05071071017731281
2245161.0,SANDOZ SERTRALINE,ANTIDEPRESSANTS,1,31.0,3773.0,0.05068330959562018
2238674.0,INTRON A,IMMUNOSTIMULANTS,2,4.0,3363.0,0.050681612049519695
596965.0,STATEX SUPPOSITORIES 20MG,OPIOIDS,1,22.0,2466.0,0.05055053599629937
299979.0,ALLERGENIC EXTRACT NON POLLENS,ALLERGENS,2,7.0,1817.0,0.05054212067380338
2452669.0,DULOXETINE,ANTIDEPRESSANTS,1,27.0,3776.0,0.05053386432685379
2245232.0,APO-CLINDAMYCIN,"MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS",3,21.0,3391.0,0.05051202033362298
2366282.0,LANSOPRAZOLE,DRUGS FOR PEPTIC ULCER AND GASTROESOPHAGEAL REFLUX DISEASE (GERD),1,17.0,4064.0,0.05049978485197562
2240773.0,CEFOXITIN FOR INJECTION,OTHER BETA-LACTAM ANTIBACTERIALS,2,3.0,3368.0,0.05045622128028205
2472945.0,CONTRAVE,,1,6.0,1645.0,0.050294457366502184
2312727.0,PRO-RISPERIDONE,ANTIPSYCHOTICS,1,29.0,4026.0,0.05022325653488244
816027.0,PMS-ACETAMINOPHEN W CODEINE ELIXIR,OTHER ANALGESICS AND ANTIPYRETICS,1,173.0,3988.0,0.05015367999533999
2510693.0,NRA-QUETIAPINE XR,ANTIPSYCHOTICS,1,33.0,1704.0,0.05014542512746803
2510685.0,NRA-QUETIAPINE XR,ANTIPSYCHOTICS,1,33.0,1704.0,0.05014542512746803
2510677.0,NRA-QUETIAPINE XR,ANTIPSYCHOTICS,1,33.0,1704.0,0.05014542512746803
869015.0,TEVA-PINDOLOL,BETA BLOCKING AGENTS,1,12.0,3061.0,0.05013488062504057
1927817.0,ROVAMYCINE 500 CAPSULE 1500000 UNIT,"MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS",2,1.0,3376.0,0.05009592503412587
618810.0,PDP-PYRAZINAMIDE,DRUGS FOR TREATMENT OF TUBERCULOSIS,1,4.0,3974.0,0.05007301520635332
2407442.0,MYLAN-NITRO PATCH 0.2,VASODILATORS USED IN CARDIAC DISEASES,1,33.0,3977.0,0.05006064907594629
1926438.0,KIDROLASE,OTHER ANTINEOPLASTIC AGENTS,1,1.0,2815.0,0.049926167700774814
2063743.0,PMS-BACLOFEN TAB 20MG,"MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS",1,25.0,3980.0,0.04989656167937535
2164353.0,TRAZODONE-50 - TAB 50MG,ANTIDEPRESSANTS,1,19.0,3790.0,0.049885603922135584
2238617.0,VIRACEPT -250MG,DIRECT ACTING ANTIVIRALS,2,1.0,3381.0,0.049877095174004064
2342170.0,PMS-RAMIPRIL-HCTZ,"ACE INHIBITORS, COMBINATIONS",2,63.0,4163.0,0.04981276447026228
2342154.0,PMS-RAMIPRIL-HCTZ,"ACE INHIBITORS, COMBINATIONS",2,63.0,4163.0,0.04981276447026228
2158582.0,TEVA-DICLOFENAC SR,"ANTIINFLAMMATORY/ANTIRHEUMATIC PROD.,NON-STEROIDS",1,26.0,2434.0,0.04975095024608914
2325314.0,DILTIAZEM TZ,SELECTIVE CALC.CHANNEL BLOCK. W/DIRECT CARDIAC EFF,2,30.0,3389.0,0.049646901969464405
39551.0,DEXTROSE 5% IN LACTATED RINGERS,I.V. SOLUTIONS,1,81.0,3991.0,0.049645861243251294
2417782.0,QUETIAPINE XR,ANTIPSYCHOTICS,1,33.0,4040.0,0.049627635897109945
2438992.0,MINT-DULOXETINE,ANTIDEPRESSANTS,1,27.0,3798.0,0.04956984740526755
2295148.0,PMS-AMLODIPINE,SELECTIVE CALC.CHANNEL BLOCK. W/MAINLY VASC. EFF.,2,44.0,4167.0,0.049561204262979566
2379929.0,ZOLMITRIPTAN,ANTIMIGRAINE PREPARATIONS,2,25.0,3391.0,0.0495396667271904
2468549.0,FULVESTRANT INJECTION,HORMONE ANTAGONISTS AND RELATED AGENTS,3,12.0,2794.0,0.04947831122332941
2370417.0,ACTONEL DR,DRUGS AFFECTING BONE STRUCTURE AND MINERALIZATION,2,21.0,3006.0,0.04942121748823679
2172100.0,SYNTHROID,THYROID PREPARATIONS,4,18.0,2780.0,0.04940911981602068
2450860.0,ACH-QUETIAPINE FUMARATE XR,ANTIPSYCHOTICS,1,33.0,1721.0,0.049404399983342374
2445069.0,BIO-SERTRALINE,ANTIDEPRESSANTS,1,31.0,3803.0,0.049369408625700925
2420686.0,FLUVIRAL,VIRAL VACCINES,1,6.0,3992.0,0.04929789462944414
654515.0,PMS-AMITRIPTYLINE TABLETS 25MG,ANTIDEPRESSANTS,2,21.0,3983.0,0.0492217760127807
2305054.0,APO-OLOPATADINE,DECONGESTANTS AND ANTIALLERGICS,2,10.0,3014.0,0.049031670347346845
2498650.0,TOMVI,,1,3.0,1674.0,0.049020991922771165
2315963.0,PMS-CETIRIZINE,ANTIHISTAMINES FOR SYSTEMIC USE,1,26.0,4001.0,0.048991017953292755
2399385.0,PMS-ATORVASTATIN,"LIPID MODIFYING AGENTS, PLAIN",3,32.0,3163.0,0.048985788432692065
2423278.0,MYLAN-CELECOXIB,"ANTIINFLAMMATORY/ANTIRHEUMATIC PROD.,NON-STEROIDS",3,27.0,3776.0,0.04895219109848388
2381036.0,PMS-ATOMOXETINE,PSYCHOSTIMULANTS AND NOOTROPICS,1,14.0,4001.0,0.04894274920639673
2320169.0,PMS-FINASTERIDE,OTHER DERMATOLOGICAL PREPARATIONS,2,24.0,4180.0,0.04891943362372308
2284065.0,PMS-AMLODIPINE,SELECTIVE CALC.CHANNEL BLOCK. W/MAINLY VASC. EFF.,2,44.0,4183.0,0.04887119058964578
2284073.0,PMS-AMLODIPINE,SELECTIVE CALC.CHANNEL BLOCK. W/MAINLY VASC. EFF.,2,44.0,4183.0,0.04887119058964578
2413639.0,VAL-BACLOFEN INTRATHECAL,"MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS",1,25.0,4004.0,0.048858346246266234
2447223.0,BIO-QUETIAPINE,ANTIPSYCHOTICS,2,33.0,3076.0,0.04874176904702479
2312735.0,PRO-RISPERIDONE,ANTIPSYCHOTICS,1,29.0,4061.0,0.04870670795316696
2416573.0,GALANTAMINE ER,ANTI-DEMENTIA DRUGS,2,13.0,3410.0,0.04867361448572631
426857.0,PDP-BENZTROPINE,ANTICHOLINERGIC AGENTS,1,9.0,4007.0,0.048665996165349334
2394871.0,MINT-ALENDRONATE,DRUGS AFFECTING BONE STRUCTURE AND MINERALIZATION,1,26.0,1687.0,0.04855716266030625
2385392.0,DIAZEPAM INJECTION USP,ANXIOLYTICS,2,17.0,3026.0,0.048546476435117676
465763.0,MYDFRIN,MYDRIATICSAND CYCLOPLEGICS,1,103.0,4020.0,0.04848751019623864
2311038.0,PRO-BICALUTAMIDE - 50,HORMONE ANTAGONISTS AND RELATED AGENTS,1,25.0,4014.0,0.04843183197350967
2220644.0,CYCLOBENZAPRINE-10  -  TAB 10MG,"MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS",1,21.0,4014.0,0.04841591172859933
2243426.0,PMS-ZOPICLONE,HYPNOTICS AND SEDATIVES,1,31.0,4015.0,0.04841324522892494
2475278.0,DONEPEZIL,ANTI-DEMENTIA DRUGS,1,26.0,1693.0,0.04830232829740458
2399830.0,MAR-QUETIAPINE,ANTIPSYCHOTICS,4,33.0,3443.0,0.04823315837099449
2399849.0,MAR-QUETIAPINE,ANTIPSYCHOTICS,4,33.0,3443.0,0.04823315837099449
2399822.0,MAR-QUETIAPINE,ANTIPSYCHOTICS,4,33.0,3443.0,0.04823315837099449
2407833.0,TRISENOX,OTHER ANTINEOPLASTIC AGENTS,2,12.0,3033.0,0.04822952702073577
247960.0,ETIBI TAB 100MG,DRUGS FOR TREATMENT OF TUBERCULOSIS,2,3.0,3038.0,0.047982914568417426
2437090.0,DULOXETINE DR,ANTIDEPRESSANTS,1,27.0,3836.0,0.04794566473203198
2333627.0,GLUCAGEN HYPOKIT,GLYCOGENOLYTIC HORMONES,1,1.0,1971.0,0.04784218779093322
2248011.0,PMS-CITALOPRAM,ANTIDEPRESSANTS,2,45.0,4018.0,0.04782826561415308
2295504.0,ACT RAMIPRIL,"ACE INHIBITORS, PLAIN",0,31.0,1841.0,0.04780696172106186
2301164.0,MYLAN-RAMIPRIL,"ACE INHIBITORS, PLAIN",0,31.0,1841.0,0.04780696172106186
2469073.0,PHARMA-RAMIPRIL,"ACE INHIBITORS, PLAIN",0,31.0,1841.0,0.04780696172106186
2469081.0,PHARMA-RAMIPRIL,"ACE INHIBITORS, PLAIN",0,31.0,1841.0,0.04780696172106186
2301156.0,MYLAN-RAMIPRIL,"ACE INHIBITORS, PLAIN",0,31.0,1841.0,0.04780696172106186
2301172.0,MYLAN-RAMIPRIL,"ACE INHIBITORS, PLAIN",0,31.0,1841.0,0.04780696172106186
2301148.0,MYLAN-RAMIPRIL,"ACE INHIBITORS, PLAIN",0,31.0,1841.0,0.04780696172106186
1999559.0,APO-CAPTO TAB 6.25MG,"ACE INHIBITORS, PLAIN",0,21.0,1841.0,0.04776765803957543
2446103.0,MAR-DULOXETINE,ANTIDEPRESSANTS,2,27.0,4018.0,0.04775751115181759
2292203.0,PMS-LISINOPRIL,"ACE INHIBITORS, PLAIN",0,15.0,1841.0,0.047744090564774876
2292238.0,PMS-LISINOPRIL,"ACE INHIBITORS, PLAIN",0,15.0,1841.0,0.047744090564774876
2285088.0,TEVA-LISINOPRIL (TYPE P),"ACE INHIBITORS, PLAIN",0,15.0,1841.0,0.047744090564774876
2303000.0,FOSINOPRIL-10,"ACE INHIBITORS, PLAIN",0,15.0,1841.0,0.047744090564774876
2300109.0,PMS-ENALAPRIL,"ACE INHIBITORS, PLAIN",0,13.0,1841.0,0.047736237194500326
2233007.0,TEVA-ENALAPRIL,"ACE INHIBITORS, PLAIN",0,13.0,1841.0,0.047736237194500326
2300087.0,PMS-ENALAPRIL,"ACE INHIBITORS, PLAIN",0,13.0,1841.0,0.047736237194500326
2233005.0,TEVA-ENALAPRIL,"ACE INHIBITORS, PLAIN",0,13.0,1841.0,0.047736237194500326
2233006.0,TEVA-ENALAPRIL,"ACE INHIBITORS, PLAIN",0,13.0,1841.0,0.047736237194500326
2403374.0,APO-ROSIGLITAZONE,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",1,7.0,4029.0,0.04772796835030202
2291002.0,GD-QUINAPRIL,"ACE INHIBITORS, PLAIN",0,9.0,1841.0,0.047720534134917
2350963.0,CILAZAPRIL,"ACE INHIBITORS, PLAIN",0,9.0,1841.0,0.047720534134917
2350971.0,CILAZAPRIL,"ACE INHIBITORS, PLAIN",0,9.0,1841.0,0.047720534134917
2290995.0,GD-QUINAPRIL,"ACE INHIBITORS, PLAIN",0,9.0,1841.0,0.047720534134917
2290987.0,GD-QUINAPRIL,"ACE INHIBITORS, PLAIN",0,9.0,1841.0,0.047720534134917
1927620.0,MYOCHRYSINE,SPECIFIC ANTIRHEUMATIC AGENTS,3,2.0,3803.0,0.04770841533504612
885835.0,LOTENSIN 5MG,"ACE INHIBITORS, PLAIN",0,5.0,1841.0,0.047704835982152013
885851.0,LOTENSIN 20MG,"ACE INHIBITORS, PLAIN",0,5.0,1841.0,0.047704835982152013
2230451.0,MITOMYCIN FOR INJECTION,CYTOTOXIC ANTIBIOTICS AND RELATED SUBSTANCES,2,6.0,3045.0,0.04770083927727657
2230837.0,XYLAC,ANTIPSYCHOTICS,1,8.0,4085.0,0.04760969365458562
2231593.0,DURATOCIN,POSTERIOR PITUITARY LOBE HORMONES,1,2.0,2873.0,0.04745468810210491
2410419.0,IRINOTECAN,OTHER ANTINEOPLASTIC AGENTS,3,5.0,3812.0,0.047344667482768985
2424835.0,DIVIGEL,ESTROGENS,1,13.0,4039.0,0.047334195241426985
2407450.0,MYLAN-NITRO PATCH 0.4,VASODILATORS USED IN CARDIAC DISEASES,1,33.0,4041.0,0.04732897560307137
2083523.0,BEZALIP SR,"LIPID MODIFYING AGENTS, PLAIN",1,5.0,2845.0,0.047314573193821076
2385767.0,LANSOPRAZOLE,DRUGS FOR PEPTIC ULCER AND GASTROESOPHAGEAL REFLUX DISEASE (GERD),1,17.0,4139.0,0.04728653453236252
2455420.0,INVOKAMET,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",1,53.0,1721.0,0.04723464383969817
2455455.0,INVOKAMET,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",1,6.0,1718.0,0.04717641034605005
2319063.0,RAN-GABAPENTIN,ANTIEPILEPTICS,1,37.0,4229.0,0.047163487322327446
2239886.0,SUSTIVA 50MG,DIRECT ACTING ANTIVIRALS,1,10.0,2887.0,0.04690572350417656
287709.0,PROTYLOL,DRUGS FOR FUNCTIONAL BOWEL DISORDERS,2,9.0,3452.0,0.04689679284832449
1947923.0,DUVOID,PARASYMPATHOMIMETICS,1,5.0,1725.0,0.04688340150087932
2415798.0,RIZATRIPTAN RDT,ANTIMIGRAINE PREPARATIONS,1,30.0,4054.0,0.04678012313764977
2362759.0,GD-AMLODIPINE/ATORVASTATIN,"LIPID MODIFYING AGENTS, COMBINATIONS",1,44.0,4062.0,0.046506036846772035
471526.0,DEMULEN 30 (28 DAY PACK),HORMONAL CONTRACEPTIVES FOR SYSTEMIC USE,2,1.0,3461.0,0.04649678904916111
2326221.0,METHYLPHENIDATE,PSYCHOSTIMULANTS AND NOOTROPICS,2,17.0,3464.0,0.046435517641818254
587354.0,PDP-PROCYCLIDINE,ANTICHOLINERGIC AGENTS,1,4.0,4060.0,0.046434619421757875
2371820.0,RAN-FINASTERIDE,DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY,1,24.0,4062.0,0.04642949414690899
2408163.0,FIBRISTAL,OTHER SEX HORM. & MODULATORS OF THE GENITAL SYSTEM,1,2.0,2899.0,0.046383198248063195
2426765.0,ACH-CAPECITABINE,ANTIMETABOLITES,1,10.0,4062.0,0.04637598558051428
2513870.0,KIT FOR THE PREPARATION OF TECHNETIUM (99MTC) PYROPHOSPHATE INJECTION,,1,5.0,1742.0,0.04618823695495109
2305259.0,MINT-ONDANSETRON,ANTIEMETICS AND ANTINAUSEANTS,1,11.0,4067.0,0.04617641952518691
2245160.0,SANDOZ SERTRALINE,ANTIDEPRESSANTS,1,31.0,3881.0,0.04610283675073137
2275031.0,TEVA-VENLAFAXINE XR,ANTIDEPRESSANTS,2,26.0,3284.0,0.046075893431692924
2327597.0,ACT OLANZAPINE ODT,ANTIPSYCHOTICS,1,32.0,4125.0,0.04605671763162273
2485915.0,THALLOUS CHLORIDE TI 201 INJECTION,,1,4.0,2908.0,0.04602527339976287
2352516.0,OLIMEL 4.4% E,I.V. SOLUTIONS,1,9.0,4074.0,0.045885540778755195
2415895.0,RAMIPRIL-HCTZ,"ACE INHIBITORS, COMBINATIONS",2,31.0,3479.0,0.0458801137692752
2402378.0,MINT-SERTRALINE,ANTIDEPRESSANTS,1,31.0,3887.0,0.04586026215652663
2324210.0,GEMCITABINE FOR INJECTION,ANTIMETABOLITES,1,17.0,4076.0,0.0458351214258652
2421380.0,MINT-PAROXETINE,ANTIDEPRESSANTS,1,12.0,3887.0,0.045788505008601744
2421372.0,MINT-PAROXETINE,ANTIDEPRESSANTS,1,12.0,3887.0,0.045788505008601744
2496097.0,"PACLITAXEL POWDER FOR INJECTABLE SUSPENSION NANOPARTICLE, ALBUMIN-BOUND PACLITAXEL",PLANT ALKALOIDS AND OTHER NATURAL PRODUCTS,1,17.0,861.0,0.04576313600165783
622133.0,DILAUDID HP,OPIOIDS,3,15.0,4096.0,0.04575784604975088
2385929.0,VENLAFAXINE XR,ANTIDEPRESSANTS,1,26.0,3892.0,0.0456402303415003
1901869.0,SANDOZ OPIUM & BELLADONNA,OPIOIDS,1,8.0,3746.0,0.04552923780722622
2326248.0,METHYLPHENIDATE,PSYCHOSTIMULANTS AND NOOTROPICS,2,17.0,3487.0,0.04550588533987291
2431327.0,PANTOPRAZOLE,DRUGS FOR PEPTIC ULCER AND GASTROESOPHAGEAL REFLUX DISEASE (GERD),1,40.0,4186.0,0.04545905900343639
2278545.0,PMS-VENLAFAXINE XR,ANTIDEPRESSANTS,3,26.0,3322.0,0.045455115093562815
870935.0,SINEMET CR 200/50,DOPAMINERGIC AGENTS,2,17.0,3489.0,0.04542589055629193
2240351.0,INTEGRILIN,ANTITHROMBOTIC AGENTS,4,7.0,3689.0,0.045392255109814275
476374.0,CHOLEDYL EXPECTORANT ELIXIR,OTHER SYSTEMIC DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,2,8.0,3489.0,0.04539219374122043
2423243.0,MINT-EZETIMIBE,"LIPID MODIFYING AGENTS, PLAIN",1,22.0,4057.0,0.04534665876322393
2413051.0,MAR-ROSUVASTATIN,"LIPID MODIFYING AGENTS, PLAIN",2,30.0,3075.0,0.045274723951662287
2296454.0,ENGERIX-B          (PEDIATRIC DOSE),VIRAL VACCINES,2,3.0,3492.0,0.04525387407431476
2061597.0,UNISOM SLEEPGELS EXTRA STRENGTH,ANTIHISTAMINES FOR SYSTEMIC USE,1,82.0,1773.0,0.04523212293476409
2247182.0,ATENOLOL,BETA BLOCKING AGENTS,0,35.0,1841.0,0.04522455832013077
2302055.0,MYLAN-METOPROLOL (TYPE L),BETA BLOCKING AGENTS,0,28.0,1841.0,0.04519845829612445
590819.0,LOPRESOR INJ 1.0MG/ML,BETA BLOCKING AGENTS,0,28.0,1841.0,0.04519845829612445
2174545.0,MYLAN-METOPROLOL (TYPE L),BETA BLOCKING AGENTS,0,28.0,1841.0,0.04519845829612445
2174553.0,MYLAN-METOPROLOL (TYPE L),BETA BLOCKING AGENTS,0,28.0,1841.0,0.04519845829612445
2385988.0,SOTALOL,BETA BLOCKING AGENTS,0,24.0,1841.0,0.045183550440095574
2385996.0,SOTALOL,BETA BLOCKING AGENTS,0,24.0,1841.0,0.045183550440095574
2302640.0,PMS-BISOPROLOL,BETA BLOCKING AGENTS,0,21.0,1841.0,0.04517237262232482
2302632.0,PMS-BISOPROLOL,BETA BLOCKING AGENTS,0,21.0,1841.0,0.04517237262232482
663719.0,APO-PROPRANOLOL TAB 20MG,BETA BLOCKING AGENTS,0,16.0,1841.0,0.04515374878010799
2326256.0,METHYLPHENIDATE,PSYCHOSTIMULANTS AND NOOTROPICS,2,17.0,3496.0,0.04514696229068332
755893.0,APO-PINDOL TAB 15MG,BETA BLOCKING AGENTS,0,12.0,1841.0,0.04513885497351242
1926578.0,SECTRAL,BETA BLOCKING AGENTS,0,12.0,1841.0,0.04513885497351242
2401509.0,AMOXICILLIN CAPSULES,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",1,28.0,4095.0,0.04511627152024247
2237280.0,EFFEXOR XR,ANTIDEPRESSANTS,1,26.0,3907.0,0.04504184684553559
2325306.0,DILTIAZEM TZ,SELECTIVE CALC.CHANNEL BLOCK. W/DIRECT CARDIAC EFF,2,30.0,3500.0,0.04503657619472093
2445719.0,CITALOPRAM,ANTIDEPRESSANTS,1,45.0,3909.0,0.04503315333313761
2494590.0,DAPTOMYCIN FOR INJECTION,OTHER ANTIBACTERIALS,1,10.0,1775.0,0.04488521971513809
2442566.0,LEVETIRACETAM,ANTIEPILEPTICS,2,34.0,3301.0,0.04486459437338404
2392534.0,GABAPENTIN TABLETS USP,ANTIEPILEPTICS,1,37.0,4286.0,0.04485808923897883
2415909.0,RAMIPRIL-HCTZ,"ACE INHIBITORS, COMBINATIONS",2,31.0,3508.0,0.044724227524866024
2393018.0,MINT-IRBESARTAN/HCTZ,"ANGIOTENSIN II ANTAGONISTS, COMBINATIONS",2,63.0,3528.0,0.04469689606390068
2529718.0,M-SOLIFENACIN SUCCINATE,"OTHER UROLOGICALS, INCL ANTISPASMODICS",1,20.0,1782.0,0.0446462831019658
2529696.0,M-SOLIFENACIN SUCCINATE,"OTHER UROLOGICALS, INCL ANTISPASMODICS",1,20.0,1782.0,0.0446462831019658
2318032.0,APO-ATOMOXETINE,PSYCHOSTIMULANTS AND NOOTROPICS,1,14.0,4106.0,0.04462994358972348
2244838.0,PMS-SERTRALINE,ANTIDEPRESSANTS,1,31.0,3919.0,0.04458692337128897
2448858.0,SOMAVERT,ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES,1,1.0,4106.0,0.04458209094238845
2502631.0,JAMP CALCIUM POLYSTYRENE SULFONATE,ALL OTHER THERAPEUTIC PRODUCTS,1,2.0,1782.0,0.04458001549665339
2341379.0,PMS-FENTANYL MTX,OPIOIDS,1,11.0,2223.0,0.04449331840989444
2224577.0,COPHYLAC DROPS,COUGH SUPPRESSANTS EXCL. COMB. WITH EXPECTORANTS,2,4.0,3124.0,0.04449294844049053
2396947.0,ATOMOXETINE,PSYCHOSTIMULANTS AND NOOTROPICS,1,14.0,4112.0,0.04439475808975001
2230840.0,XYLAC,ANTIPSYCHOTICS,1,8.0,4167.0,0.044297777826012595
2452650.0,DULOXETINE,ANTIDEPRESSANTS,1,27.0,3928.0,0.044220307863532544
